index;NO_MUNICIPIO;NO_ENTIDADE;IN_BIBLIOTECA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PISCINA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_SALA_ATELIE_ARTES;IN_SALA_LEITURA;IN_ACESSIBILIDADE_ELEVADOR;IN_INTERNET_APRENDIZAGEM;IN_ACESSO_INTERNET_COMPUTADOR;QT_PROF_PSICOLOGO;Código da Escola;Rede;IDEB
905;Rio de Janeiro;0411036 ESCOLA MUNICIPAL F J OLIVEIRA VIANA; true;false;false;false;true;true;false;true;false;true;false;0;33070571;Municipal;5,9
906;Rio de Janeiro;0431021 ESCOLA MUNICIPAL HEITOR BELTRAO;false;false; true;false;false;false;false;true;false;true;false;0;33070601;Municipal;5,1
907;Rio de Janeiro;0411014 ESCOLA MUNICIPAL JOAO DE DEUS;false;false;false;false;false;true;false;true;false;false;true;0;33070628;Municipal;6,9
908;Rio de Janeiro;0411012 ESCOLA MUNICIPAL JOAO MARQUES DOS REIS;false;false; true;false;true;true;false;true;false;false;true;0;33070636;Municipal;4,9
909;Rio de Janeiro;0411004 ESCOLA MUNICIPAL LEONOR COELHO PEREIRA;false;false;false;false;true;true;false;true;false;false;false;0;33070660;Municipal;4,7
910;Rio de Janeiro;0411017 ESCOLA MUNICIPAL MINISTRO AFRANIO COSTA;false;false; true;false;true;true;true;true;false;true;true;0;33070709;Municipal;4,7
911;Rio de Janeiro;0411001 ESCOLA MUNICIPAL MONSENHOR ROCHA;false;false; true;false;false;true;false;true;false;true;true;0;33070725;Municipal;4,4
912;Rio de Janeiro;0431013 ESCOLA MUNICIPAL MONTESE;false;false; true;false;true;true;false;true;false;true;true;0;33070733;Municipal;5,3
913;Rio de Janeiro;0431023 ESCOLA MUNICIPAL PRESIDENTE GRONCHI; true;false; true;false;true;true;false;true;false;true;false;0;33070776;Municipal;5,8
914;Rio de Janeiro;0411011 ESCOLA MUNICIPAL PROFESSOR AUGUSTO MOTTA;false;false; true;false;false;true;false;true;false;false;false;0;33070792;Municipal;5,2
915;Rio de Janeiro;0431011 ESCOLA MUNICIPAL RAUL PEDERNEIRAS;false;false;false;false;true;true;false;true;false;false;false;0;33070822;Municipal;5,2
916;Rio de Janeiro;0312037 ESCOLA MUNICIPAL PROFESSORA VERA SABACK SAMPAIO; true; true; true;false;true;true;false;true;false;false;false;0;33071225;Municipal;4,3
917;Rio de Janeiro;0313502 CIEP CHANCELER WILLY BRANDT; true;false; true;false;true;true;false;true;false;false;false;0;33071322;Estadual;4,5
918;Rio de Janeiro;0312501 CIEP PATRICE LUMUMBA; true;false;false;false;true;true;false;true;false;true;false;0;33071330;Estadual;5,3
920;Rio de Janeiro;0312035 ESCOLA MUNICIPAL ANTONIO PEREIRA; true;false; true;false;true;true;false;true;false;true;true;0;33072531;Municipal;6,2
921;Rio de Janeiro;0313037 ESCOLA MUNICIPAL AUGUSTO FREDERICO SCHMIDT;false;false; true;false;false;true;false;true;false;true;true;0;33072540;Municipal;5
922;Rio de Janeiro;0312015 ESCOLA MUNICIPAL BARAO DE MACAHUBAS; true;false;false;false;false;true;false;true;false;true;false;0;33072558;Municipal;6,5
923;Rio de Janeiro;0313005 ESCOLA MUNICIPAL CESAR AUGUSTO SOARES;false;false; true;false;false;true;false;true;false;true;true;0;33072647;Municipal;4,4
924;Rio de Janeiro;0312008 ESCOLA MUNICIPAL DELFIM MOREIRA;false;false; true;false;false;true;false;true;false;true;true;0;33072663;Municipal;5,1
925;Rio de Janeiro;0312024 ESCOLA MUNICIPAL DOMINGOS BEBIANO; true;false;false;false;false;true;false;true;false;true;true;0;33072671;Municipal;5,2
926;Rio de Janeiro;0313008 ESCOLA MUNICIPAL DR MARIO AUGUSTO TEIXEIRA DE FREITAS; true;false; true;false;false;true;false;true;false;true;true;0;33072680;Municipal;4,9
927;Rio de Janeiro;0313035 ESCOLA MUNICIPAL EDGARD SUSSEKIND DE MENDONCA;false;false; true;false;false;true;false;true;false;true;true;0;33072698;Municipal;4,9
928;Rio de Janeiro;0312021 ESCOLA MUNICIPAL EURICO VILELA;false;false; true;false;true;true;false;true;false;true;false;0;33072728;Municipal;5,6
929;Rio de Janeiro;0313034 ESCOLA MUNICIPAL HELIO SMIDT;false; true; true;false;true;true;false;true;false;true;true;0;33072795;Municipal;5,6
930;Rio de Janeiro;0313018 ESCOLA MUNICIPAL ISABEL MENDES;false;false;false;false;false;true;false;true;false;true;false;0;33072833;Municipal;5,6
931;Rio de Janeiro;0313027 ESCOLA MUNICIPAL JEAN MERMOZ;false;false; true;false;true;true;false;true;false;true;true;0;33072841;Municipal;6,5
933;Rio de Janeiro;0312029 ESCOLA MUNICIPAL JOSE MARTI; true;false; true;false;false;true;false;true;false;true;false;0;33072892;Municipal;4,8
934;Rio de Janeiro;0312017 ESCOLA MUNICIPAL LAURO SODRE;false;false; true;false;true;true;false;true;false;true;true;0;33072914;Municipal;5
935;Rio de Janeiro;0312033 ESCOLA MUNICIPAL LEVY NEVES;false; true; true;false;true;true;false;true;false;false;true;0;33072922;Municipal;5,1
936;Rio de Janeiro;0313038 ESCOLA MUNICIPAL LONDRES;false;false; true;false;false;true;false;true;false;false;true;0;33072949;Municipal;5,7
937;Rio de Janeiro;0313014 ESCOLA MUNICIPAL MEDEIROS E ALBUQUERQUE;false;false; true;false;true;true;false;true;false;true;false;0;33073023;Municipal;5,4
938;Rio de Janeiro;0313013 ESCOLA MUNICIPAL MINISTRO GAMA FILHO;false; true; true;false;true;true;false;true;false;true;true;0;33073031;Municipal;4,5
940;Rio de Janeiro;0313003 ESCOLA MUNICIPAL PARETO;false;false;false;false;true;true;false;true;false;false;false;0;33073090;Municipal;5,5
941;Rio de Janeiro;0312011 ESCOLA MUNICIPAL PERNAMBUCO;false;false; true;false;true;true;false;true;false;false;false;0;33073112;Municipal;4,9
942;Rio de Janeiro;0312027 ESCOLA MUNICIPAL PROFESSOR AFONSO VARZEA; true;false; true;false;true;true;false;true;false;false;false;0;33073139;Municipal;5,7
943;Rio de Janeiro;0312025 ESCOLA MUNICIPAL PROFESSORA ARMINDA MOREIRA PADOVA;false;false;false;false;false;true;false;true;false;true;false;0;33073147;Municipal;6,5
944;Rio de Janeiro;0313022 ESCOLA MUNICIPAL PROFESSOR AUGUSTO PAULINO FILHO;false;false;false;false;true;true;false;true;false;true;false;0;33073155;Municipal;5,4
945;Rio de Janeiro;0312032 ESCOLA MUNICIPAL REVERENDO ALVARO REIS;false;false; true;false;true;true;false;true;false;true;false;0;33073198;Municipal;5
946;Rio de Janeiro;0313007 ESCOLA MUNICIPAL SARMIENTO; true;false; true;false;false;true;false;true;false;true;false;0;33073244;Municipal;4,5
947;Rio de Janeiro;0313501 ESCOLA MUNICIPAL SENEGAL; true;false;false;false;true;true;false;false;false;true;false;0;33073260;Municipal;5,1
948;Rio de Janeiro;0313048 ESCOLA MUNICIPAL SERVULO DE LIMA;false;false;false;false;false;true;false;true;false;true;false;0;33073279;Municipal;6
949;Rio de Janeiro;0313053 ESCOLA MUNICIPAL SUECIA;false;false; true;false;true;true;false;true;true;true;false;0;33073287;Municipal;4,6
950;Rio de Janeiro;0313043 ESCOLA MUNICIPAL TAGORE; true;false;false;false;false;true;false;false;false;true;false;0;33073295;Municipal;5,9
951;Rio de Janeiro;0313029 ESCOLA MUNICIPAL THOMAS MANN;false;false;false;false;true;false;false;true;false;true;true;0;33073309;Municipal;5,4
952;Rio de Janeiro;0313041 ESCOLA MUNICIPAL TOBIAS BARRETO;false;false; true;false;true;true;false;true;false;true;false;0;33073317;Municipal;5,1
953;Rio de Janeiro;0313001 ESCOLA MUNICIPAL MARECHAL CARLOS MACHADO BITENCOURT;false;false; true;false;false;true;false;true;false;true;true;0;33073333;Municipal;5,3
954;Rio de Janeiro;0514501 CIEP DOM OSCAR ROMERO;false;false; true;false;true;true;false;true;false;true;false;0;33073970;Estadual;4,7
955;Rio de Janeiro;0431502 CIEP GRACILIANO RAMOS; true;false; true;false;true;true;false;true;false;true;false;0;33073988;Estadual;5,2
956;Rio de Janeiro;0514013 ESCOLA MUNICIPAL ADLAI STEVENSON;false;false;false;false;true;true;false;true;false;true;false;0;33074291;Municipal;6,7
957;Rio de Janeiro;0514011 ESCOLA MUNICIPAL ALFREDO DE PAULA FREITAS;false;false; true;false;true;true;false;true;false;true;true;0;33074313;Municipal;6,1
958;Rio de Janeiro;0514024 ESCOLA MUNICIPAL ALMIRANTE NEWTON BRAGA DE FARIA;false; true; true;false;true;true;true;true;false;true;true;0;33074321;Municipal;6,3
959;Rio de Janeiro;0514031 ESCOLA MUNICIPAL CLAUDIO IGNACIO DE OLIVEIRA;false;false; true;false;false;true;false;true;false;false;false;0;33074372;Municipal;5,4
960;Rio de Janeiro;0514001 ESCOLA MUNICIPAL DESEMBARGADOR MONTENEGRO;false;false;false;false;true;true;false;true;false;false;false;0;33074399;Municipal;5,7
961;Rio de Janeiro;0515007 ESCOLA MUNICIPAL FRANCISCO FRIAS DE MESQUITA;false;false;false;false;false;true;false;true;false;false;false;0;33074410;Municipal;5,3
962;Rio de Janeiro;0514026 ESCOLA MUNICIPAL FRANCISCO SERTORIO PORTINHO;false;false;false;false;false;true;false;true;false;true;true;0;33074429;Municipal;5
963;Rio de Janeiro;0514010 ESCOLA MUNICIPAL IRA;false;false;false;false;true;true;false;true;false;true;false;0;33074453;Municipal;6,4
964;Rio de Janeiro;0514012 ESCOLA MUNICIPAL J CARLOS;false;false; true;false;true;true;false;true;false;false;false;0;33074470;Municipal;6,9
965;Rio de Janeiro;0411022 ESCOLA MUNICIPAL MARCILIO DIAS;false;false;false;false;false;true;false;true;false;true;false;0;33074542;Municipal;6
966;Rio de Janeiro;0514009 ESCOLA MUNICIPAL MATO GROSSO;false;false; true;false;false;true;false;true;false;false;true;0;33074577;Municipal;5,3
967;Rio de Janeiro;0411021 ESCOLA MUNICIPAL MIGUEL ANGELO; true;false; true;false;true;true;false;true;false;true;true;0;33074593;Municipal;5,6
968;Rio de Janeiro;0515003 ESCOLA MUNICIPAL OLEGARIO MARIANO;false;false; true;false;true;true;false;true;false;true;false;0;33074615;Municipal;4,9
969;Rio de Janeiro;0514030 ESCOLA MUNICIPAL OLIMPIA DO COUTO; true;false; true;false;true;true;false;false;false;false;false;0;33074623;Municipal;5
970;Rio de Janeiro;0515005 ESCOLA MUNICIPAL OSWALDO ARANHA;false;false; true;false;true;true;false;true;true;true;true;0;33074631;Municipal;5,4
971;Rio de Janeiro;0514033 ESCOLA MUNICIPAL PAULA FONSECA;false;false;false;false;false;true;false;true;false;true;false;0;33074658;Municipal;5,7
972;Rio de Janeiro;0514006 ESCOLA MUNICIPAL QUINTINO DO VALLE;false;false;false;false;false;true;false;true;false;true;true;0;33074690;Municipal;6,7
973;Rio de Janeiro;0514017 ESCOLA MUNICIPAL RODOLFO GARCIA;false;false; true;false;false;true;false;true;false;false;false;0;33074704;Municipal;6
974;Rio de Janeiro;0514027 ESCOLA MUNICIPAL SEBASTIAO DE LACERDA;false;false; true;false;false;true;false;true;false;true;false;0;33074739;Municipal;5,2
975;Rio de Janeiro;0514004 ESCOLA MUNICIPAL SERGIPE;false;false; true;false;false;true;false;true;false;false;false;0;33074747;Municipal;5,2
976;Rio de Janeiro;0515009 ESCOLA MUNICIPAL VELINDA MAURICIO DA FONSECA;false;false;false;false;true;true;false;true;false;false;false;0;33074763;Municipal;5,2
977;Rio de Janeiro;0515501 CIEP AUGUSTO PINHEIRO DE CARVALHO;false;false; true;false;true;true;false;true;false;true;true;0;33075050;Estadual;6
978;Rio de Janeiro;0515502 CIEP PROFESSOR MANOEL MAURICIO DE ALBUQUERQUE;false;false; true;false;true;true;true;true;false;true;true;0;33075069;Estadual;5,4
979;Rio de Janeiro;0515503 CIEP METALURGICO BENEDITO CERQUEIRA;false;false;false;false;true;true;false;true;false;true;false;0;33075077;Estadual;4,4
980;Rio de Janeiro;0515061 ESCOLA MUNICIPAL ASPIRANTE CARLOS ALFREDO;false;false; true;false;true;true;false;true;true;false;false;0;33075999;Municipal;5,4
981;Rio de Janeiro;0515058 ESCOLA MUNICIPAL ASTOLFO REZENDE;false;false;false;false;false;true;false;true;false;false;false;0;33076006;Municipal;4,8
982;Rio de Janeiro;0515034 ESCOLA MUNICIPAL BARAO DE ITARARE;false;false;false;false;false;true;false;true;false;false;false;0;33076022;Municipal;5,3
983;Rio de Janeiro;0515035 ESCOLA MUNICIPAL BARAO DO AMPARO;false;false;false;false;true;true;false;true;false;true;false;0;33076030;Municipal;5,3
984;Rio de Janeiro;0515024 ESCOLA MUNICIPAL CERVANTES;false;false;false;false;false;true;false;true;false;true;true;0;33076057;Municipal;5,8
985;Rio de Janeiro;0515023 ESCOLA MUNICIPAL CONDE AFONSO CELSO;false;false; true;false;true;true;false;true;false;false;true;0;33076073;Municipal;5,6
986;Rio de Janeiro;0515044 ESCOLA MUNICIPAL ESPIRITO SANTO;false;false;false;false;true;true;false;true;false;true;false;0;33076081;Municipal;5,8
987;Rio de Janeiro;0515014 ESCOLA MUNICIPAL FORNOVO;false;false;false;false;true;false;false;true;false;false;false;0;33076120;Municipal;5,3
988;Rio de Janeiro;0515038 ESCOLA MUNICIPAL FRANCA;false;false; true;false;true;true;true;true;false;false;false;0;33076138;Municipal;5,5
989;Rio de Janeiro;0515037 ESCOLA MUNICIPAL HAITI;false;false;false;false;false;true;false;true;false;false;false;0;33076162;Municipal;6
990;Rio de Janeiro;0515030 ESCOLA MUNICIPAL IRINEU MARINHO;false;false; true;false;true;true;false;true;false;false;false;0;33076170;Municipal;5,3
991;Rio de Janeiro;0515056 ESCOLA MUNICIPAL LUIS CARLOS DA FONSECA;false;false;false;false;true;true;false;true;false;true;true;0;33076227;Municipal;4,9
992;Rio de Janeiro;0515017 ESCOLA MUNICIPAL MARIA DAS DORES NEGRAO;false;false;false;false;true;true;false;true;false;true;false;0;33076235;Municipal;6,3
993;Rio de Janeiro;0515012 ESCOLA MUNICIPAL MARIO PENNA DA ROCHA;false;false; true;false;true;true;false;true;false;false;false;0;33076243;Municipal;4,6
994;Rio de Janeiro;0515021 ESCOLA MUNICIPAL MOZART LAGO;false;false; true;false;true;true;false;true;false;false;true;0;33076260;Municipal;5,4
995;Rio de Janeiro;0515041 ESCOLA MUNICIPAL OSWALDO TEIXEIRA;false;false; true;false;true;true;false;true;false;false;true;0;33076278;Municipal;5,7
996;Rio de Janeiro;0515026 ESCOLA MUNICIPAL PARAGUAI;false;false; true;false;true;true;false;true;false;true;true;0;33076286;Municipal;6,6
997;Rio de Janeiro;0515050 ESCOLA MUNICIPAL PARANA;false;false; true;false;true;true;false;true;true;false;false;0;33076294;Municipal;4,8
998;Rio de Janeiro;0515063 ESCOLA MUNICIPAL PADRE JOSE MAURICIO TOMAS;false;false;false;false;false;true;false;true;false;false;false;0;33076316;Municipal;5,4
999;Rio de Janeiro;0515043 ESCOLA MUNICIPAL PREFEITO FILADELFO AZEVEDO;false;false; true;false;true;true;false;true;false;true;false;0;33076324;Municipal;5
1000;Rio de Janeiro;0515040 ESCOLA MUNICIPAL PROFESSOR SOUZA DA SILVEIRA;false; true; true;false;true;true;false;true;false;false;false;0;33076359;Municipal;5,4
1001;Rio de Janeiro;0515059 ESCOLA MUNICIPAL REPUBLICA DOMINICANA;false;false; true;false;true;true;false;true;false;true;false;0;33076383;Municipal;4,6
1003;Rio de Janeiro;0515053 ESCOLA MUNICIPAL SENADOR FRANCISCO GALLOTTI;false;false; true;false;false;true;false;true;false;true;false;0;33076448;Municipal;5,8
1004;Rio de Janeiro;0515018 ESCOLA MUNICIPAL VIRIATO CORREA;false;false;false;false;false;true;false;true;false;false;false;0;33076456;Municipal;5,9
1005;Rio de Janeiro;0515019 ESCOLA MUNICIPAL WALDEMIRO POTSCH;false;false;false;false;false;false;true;true;false;true;false;0;33076472;Municipal;6,3
1006;Rio de Janeiro;0716502 CIEP ALMIR BONFIM DE ANDRADE;false;false; true;false;true;true;false;true;false;true;true;0;33076880;Estadual;5,9
1007;Rio de Janeiro;0716204 CIEP GOVERNADOR ROBERTO DA SILVEIRA; true;false; true;false;true;true;false;true;false;false;false;0;33076901;Estadual;5
1008;Rio de Janeiro;0716203 CIEP PROFESSOR LAURO DE OLIVEIRA LIMA; true;false; true;false;true;true;false;true;false;true;false;0;33076928;Estadual;5,1
1009;Rio de Janeiro;0734501 CIEP LUIZ CARLOS PRESTES; true;false; true;false;true;true;false;true;false;true;false;0;33076936;Estadual;4,6
1010;Rio de Janeiro;0716207 CIEP PABLO NERUDA; true;false; true;false;true;true;false;false;false;true;false;0;33076944;Estadual;6,9
1011;Rio de Janeiro;0716060 ESCOLA MUNICIPAL DOM ARMANDO LOMBARDY;false;false;false;false;true;true;false;true;false;true;false;0;33077592;Municipal;5,6
1012;Rio de Janeiro;0734001 ESCOLA MUNICIPAL AUGUSTO MAGNE; true;false;false;false;true;true;false;false;false;false;false;0;33077720;Municipal;4,6
1013;Rio de Janeiro;0734003 ESCOLA MUNICIPAL AVERTANO ROCHA;false;false; true;false;true;true;false;true;false;true;true;0;33077738;Municipal;4,7
1014;Rio de Janeiro;0724022 ESCOLA MUNICIPAL COMUNIDADE DE VARGEM GRANDE;false; true; true;false;true;true;true;true;false;false;true;0;33077797;Municipal;5,7
1015;Rio de Janeiro;0716006 ESCOLA MUNICIPAL DESEMBARGADOR NEY PALMEIRO; true;false; true;false;true;true;false;true;false;true;true;0;33077827;Municipal;6,2
1016;Rio de Janeiro;0716001 ESCOLA MUNICIPAL FRANCIS HIME; true;false;false;false;true;true;false;true;false;true;false;0;33077894;Municipal;6,2
1017;Rio de Janeiro;0734006 ESCOLA MUNICIPAL FREDERICO EYER; true;false; true;false;true;true;false;true;false;true;false;0;33077908;Municipal;4,8
1018;Rio de Janeiro;0716043 ESCOLA MUNICIPAL GASTAO MONTEIRO MOUTINHO; true;false; true;false;false;true;false;false;false;true;false;0;33077932;Municipal;6,2
1019;Rio de Janeiro;0724016 ESCOLA MUNICIPAL HEMETERIO DOS SANTOS; true; true; true;false;true;true;false;false;false;false;false;0;33077959;Municipal;4,8
1020;Rio de Janeiro;0716059 ESCOLA MUNICIPAL HONDURAS; true;false; true;false;true;true;false;true;false;true;false;0;33077967;Municipal;5,3
1021;Rio de Janeiro;0734008 ESCOLA MUNICIPAL JOAQUIM FONTES;false;false;false;false;false;true;false;true;false;false;false;0;33077983;Municipal;4,4
1022;Rio de Janeiro;0716066 ESCOLA MUNICIPAL JOSE ENRIQUE RODO;false;false;false;false;true;true;false;true;false;false;false;0;33078017;Municipal;5,4
1023;Rio de Janeiro;0716044 ESCOLA MUNICIPAL JUAN MONTALVO;false;false; true;false;false;true;false;true;false;false;false;0;33078033;Municipal;6,1
1024;Rio de Janeiro;0716004 ESCOLA MUNICIPAL JULIANO MOREIRA 0716004;false;false; true;false;false;true;false;true;false;true;false;0;33078041;Municipal;5
1025;Rio de Janeiro;0716037 ESCOLA MUNICIPAL JULIO VERNE;false;false; true;false;true;true;false;true;false;true;false;0;33078068;Municipal;6,5
1026;Rio de Janeiro;0734002 ESCOLA MUNICIPAL PROFESSORANDA LEILA BARCELLOS DE CARVALHO;false;false; true;false;false;true;false;true;false;false;true;0;33078076;Municipal;4,2
1028;Rio de Janeiro;0716002 ESCOLA MUNICIPAL LUIZ CAMILLO; true;false; true;false;false;true;false;false;false;false;true;0;33078092;Municipal;4,6
1029;Rio de Janeiro;0716055 ESCOLA MUNICIPAL MAESTRO LORENZO FERNANDES; true;false;false;false;true;true;false;true;false;false;false;0;33078106;Municipal;5,3
1030;Rio de Janeiro;0716042 ESCOLA MUNICIPAL MARECHAL THAUMATURGO DE AZEVEDO;false;false;false;false;false;true;false;true;false;true;true;0;33078130;Municipal;6,1
1031;Rio de Janeiro;0716068 ESCOLA MUNICIPAL MARIA DA SILVA FRANCA; true;false;false;false;false;true;false;true;false;false;false;0;33078149;Municipal;5,6
1032;Rio de Janeiro;0716061 ESCOLA MUNICIPAL MORVAN DE FIGUEIREDO; true;false; true;false;true;true;false;true;false;true;false;0;33078173;Municipal;5
1033;Rio de Janeiro;0716051 ESCOLA MUNICIPAL PROFESSOR AUGUSTO CONY;false;false;false;false;false;true;false;true;false;true;false;0;33078254;Municipal;5,7
1034;Rio de Janeiro;0716053 ESCOLA MUNICIPAL PROFESSORA DYLA SYLVIA DE SA; true; true; true;false;true;true;false;true;true;true;true;0;33078262;Municipal;6,1
1035;Rio de Janeiro;0716014 ESCOLA MUNICIPAL PROFESSORA HELENA LOPES ABRANCHES;false;false;false;false;true;true;false;true;false;false;false;0;33078289;Municipal;5
1037;Rio de Janeiro;0716052 ESCOLA MUNICIPAL ROSA DO POVO; true; true; true;false;true;true;false;true;false;false;false;0;33078335;Municipal;6,3
1038;Rio de Janeiro;0724018 ESCOLA MUNICIPAL SAO SEBASTIAO; true;false;false;false;false;true;false;true;false;true;true;0;33078343;Municipal;5,8
1039;Rio de Janeiro;0716039 ESCOLA MUNICIPAL VITOR MEIRELES; true;false;false;false;false;true;false;false;false;false;false;0;33078386;Municipal;6
1040;Rio de Janeiro;0817202 CIEP AMILCAR CABRAL; true;false;false;false;true;true;false;true;false;false;false;0;33079072;Estadual;5,4
1041;Rio de Janeiro;0817501 CIEP GILBERTO FREYRE; true;false; true;false;true;true;false;true;false;true;false;0;33079102;Estadual;4,5
1042;Rio de Janeiro;0833502 CIEP MARECHAL HENRIQUE TEIXEIRA LOTT;false;false; true;false;true;true;false;true;false;true;true;0;33079129;Estadual;5,7
1043;Rio de Janeiro;0817507 CIEP MESTRE ANDRE;false;false; true;false;true;true;true;true;false;true;false;0;33079145;Estadual;4
1044;Rio de Janeiro;0817506 CIEP OLOF PALME; true;false; true;false;true;true;false;true;false;false;false;0;33079153;Estadual;4,8
1045;Rio de Janeiro;0817503 CIEP PADRE PAULO CORREA DE SA;false;false; true;false;true;true;false;true;false;true;false;0;33079161;Estadual;5,4
1046;Rio de Janeiro;0817508 CIEP POETA CRUZ E SOUSA;false;false;false;false;true;true;false;true;false;true;false;0;33079170;Estadual;5
1047;Rio de Janeiro;0833503 CIEP THOMAS JEFFERSON;false;false; true;false;true;true;false;true;false;false;false;0;33079200;Estadual;4,7
1048;Rio de Janeiro;0833012 ESCOLA MUNICIPAL ALVARO ALVIM;false;false;false;false;true;true;false;true;false;false;false;0;33080062;Municipal;6,5
1049;Rio de Janeiro;0817012 ESCOLA MUNICIPAL ANTONIO AUSTRAGESILO; true;false;false;false;true;true;true;true;false;false;false;0;33080089;Municipal;5,2
1050;Rio de Janeiro;0817029 ESCOLA MUNICIPAL ANTONIO BANDEIRA;false;false; true;false;true;true;false;true;false;true;false;0;33080097;Municipal;4,9
1051;Rio de Janeiro;0817045 ESCOLA MUNICIPAL ARIENA VIANNA DA SILVA;false;false;false;false;false;true;false;true;false;false;false;0;33080127;Municipal;6,2
1052;Rio de Janeiro;0833029 ESCOLA MUNICIPAL AZUL E BRANCO; true; true;false;false;true;true;false;true;false;true;false;0;33080151;Municipal;5,4
1053;Rio de Janeiro;0817047 ESCOLA MUNICIPAL BANGU;false;false; true;false;false;true;false;true;false;true;false;0;33080160;Municipal;6,6
1054;Rio de Janeiro;0833035 ESCOLA MUNICIPAL BARONESA DE SAAVEDRA;false;false; true;false;false;true;false;true;false;false;true;0;33080178;Municipal;6
1055;Rio de Janeiro;0833037 ESCOLA MUNICIPAL CARLOS MAUL; true;false; true;false;false;true;false;true;false;true;true;0;33080208;Municipal;5,8
1056;Rio de Janeiro;0817081 ESCOLA MUNICIPAL CORONEL JOSE GOMES MOREIRA;false;false; true;false;false;true;false;true;false;true;false;0;33080232;Municipal;5,1
1057;Rio de Janeiro;0833009 ESCOLA MUNICIPAL CEL PM FLAVIO MARTINS ALBUQUERQUE;false;false;false;false;false;true;false;true;false;true;false;0;33080240;Municipal;5,9
1058;Rio de Janeiro;0833014 ESCOLA MUNICIPAL CHURCHILL;false;false;false;false;false;true;false;true;false;false;false;0;33080259;Municipal;5,5
1059;Rio de Janeiro;0817014 ESCOLA MUNICIPAL COMENIUS; true;false; true;false;true;true;false;true;false;false;false;0;33080275;Municipal;5,2
1060;Rio de Janeiro;0817015 ESCOLA MUNICIPAL CONSELHEIRO ZACARIAS DE GOIS;false;false;false;false;false;true;false;true;false;true;false;0;33080291;Municipal;5,9
1061;Rio de Janeiro;0833020 ESCOLA MUNICIPAL CORINTHO DA FONSECA;false;false;false;false;false;true;false;true;false;false;true;0;33080305;Municipal;5,4
1062;Rio de Janeiro;0817030 ESCOLA MUNICIPAL DIAS MARTINS;false;false; true;false;true;true;false;true;false;true;true;0;33080330;Municipal;5,7
1063;Rio de Janeiro;0817078 ESCOLA MUNICIPAL EDSON CARNEIRO; true;false; true;false;true;true;true;true;false;true;false;0;33080356;Municipal;4,7
1064;Rio de Janeiro;0817031 ESCOLA MUNICIPAL ENGENHEIRO PIRES DO RIO;false;false;false;false;true;true;false;true;false;true;false;0;33080380;Municipal;6,2
1065;Rio de Janeiro;0817032 ESCOLA MUNICIPAL ERNESTO FRANCISCONE; true;false; true;false;true;true;false;true;false;false;false;0;33080402;Municipal;5
1066;Rio de Janeiro;0833038 ESCOLA MUNICIPAL ESTADO DE ISRAEL;false;false; true;false;true;true;false;true;false;true;false;0;33080410;Municipal;5,7
1067;Rio de Janeiro;0817049 ESCOLA MUNICIPAL EUZEBIO DE QUEIROZ; true;false;false;false;false;true;false;true;false;false;false;0;33080429;Municipal;5,5
1068;Rio de Janeiro;0817058 ESCOLA MUNICIPAL GUILHERME DA SILVEIRA;false;false;false;false;true;true;false;true;false;false;false;0;33080500;Municipal;6,1
1069;Rio de Janeiro;0817033 ESCOLA MUNICIPAL HENRIQUE DA SILVA FONTES;false;false; true;false;false;true;false;true;false;true;false;0;33080526;Municipal;6,4
1070;Rio de Janeiro;0817059 ESCOLA MUNICIPAL JOANA ANGELICA; true;false; true;false;false;true;false;true;false;false;true;0;33080577;Municipal;4,9
1071;Rio de Janeiro;0817061 ESCOLA MUNICIPAL JOAQUIM EDSON DE CAMARGO;false;false; true;false;true;true;false;true;false;true;true;0;33080607;Municipal;4,8
1072;Rio de Janeiro;0817082 ESCOLA MUNICIPAL JOSE MAURO DE VASCONCELOS; true;false;false;false;false;true;false;true;false;true;false;0;33080658;Municipal;5,8
1073;Rio de Janeiro;0833027 ESCOLA MUNICIPAL JOSE PANCETTI;false;false; true;false;true;true;false;true;true;true;false;0;33080666;Municipal;5,4
