,ID_ESCOLA,NOTA_IDEB,NO_ENTIDADE,NO_UF,SG_UF,NO_REGIAO,NO_MUNICIPIO,NO_BAIRRO,CO_CEP,DS_ENDERECO,NU_ENDERECO,latitude,longitude
724,33099278,5.0,CIEP 275 LENINE CORTES FALANTE,Rio de Janeiro,RJ,Sudeste,Itaocara,CAXIAS,28570000,RODOVIA RJ 152 KM 1,0,-21.67505,-42.08009
725,33001316,4.8,CE LUIZ FERRAZ,Rio de Janeiro,RJ,Sudeste,Itaperuna,VINHOSA,28300000,RUA VINHOSA,522,-21.19699,-41.88507
726,33001456,5.1,CE CHEQUER JORGE,Rio de Janeiro,RJ,Sudeste,Itaperuna,VINHOSA,28300000,AVENIDA EUCLIDES POUBEL DE LIMA,341,-21.19477,-41.88481
727,33001650,4.6,CE LIONS CLUBE DE ITAPERUNA,Rio de Janeiro,RJ,Sudeste,Itaperuna,PRESIDENTE COSTA E SILVA,28300000,RUA WAGNER GOMES DA SILVA,97,-21.19617,-41.90317
728,33002126,4.8,CE SENADOR SA TINOCO,Rio de Janeiro,RJ,Sudeste,Itaperuna,BOA VENTURA,28340000,AVENIDA SENADOR SA TINOCO,00,-21.31803,-41.62583
729,33002258,5.0,CE NICOLAO BASTOS FILHO,Rio de Janeiro,RJ,Sudeste,Itaperuna,COMENDADOR VENANCIO,28348000,RUA FERMINO BASTOS,121,-21.17994,-42.1035
730,33002312,3.9,CE DOUTOR JOSE BASTOS FRANCA,Rio de Janeiro,RJ,Sudeste,Itaperuna,CENTRO,28333000,AVENIDA ITAMAR BASTOS FRANCA,0,-21.20393,-41.88701
731,33002614,4.4,CE ETELVINA ALVES DA SILVA,Rio de Janeiro,RJ,Sudeste,Itaperuna,ARE,28335000,RUA SAO DOMINGOS,54,-21.27507,-41.78933
732,33093890,4.6,CIEP 263 LINA BO BARDI,Rio de Janeiro,RJ,Sudeste,Itaperuna,CIDADE NOVA,28300000,AVENIDA ZULAMITH BITTENCOURT,0,-21.1934,-41.8995
733,33052433,4.2,CE ARMANDO DIAS,Rio de Janeiro,RJ,Sudeste,Japeri,NOVA BELEM,26435000,RUA EDNA PALATINIK,0,-22.65678,-43.65917
734,33052492,4.3,CE ALMIRANTE TAMANDARE,Rio de Janeiro,RJ,Sudeste,Japeri,CHACRINHA,26440240,AVENIDA SAO SEBASTIAO,00,-22.64297,-43.64539
735,33093555,4.3,CIEP 343 PROFESSORA EMILIA DINIZ LIGIERO,Rio de Janeiro,RJ,Sudeste,Laje do Muriaé,PINDOBA,28350000,RUA FERREIRA CESAR,572,-21.20965,-42.11839
736,33015333,4.2,CE RACHEL REID PEREIRA DE SOUZA,Rio de Janeiro,RJ,Sudeste,Macaé,JARDIM SANTO ANTONIO,27945090,RUA MAURICIO DE NASSAU,111,-22.37166,-41.79685
737,33015341,3.7,CE VISCONDE DE ARAUJO,Rio de Janeiro,RJ,Sudeste,Macaé,VISCONDE DE ARAUJO,27943790,RUA FRANCISCO GOMES BATISTA,0,-22.38308,-41.78317
738,33015740,3.0,CE PROFESSORA VANILDE NATALINO MATTOS,Rio de Janeiro,RJ,Sudeste,Macaé,BARRA DE MACAE,27961072,AVENIDA HILDEBRANDO ALVES BARBOSA,160,-22.35419,-41.77031
739,33016488,6.4,CM DO SANA,Rio de Janeiro,RJ,Sudeste,Macaé,SANA,27910000,DO SANA,0,-22.3275,-42.18385
740,33103119,4.1,CIEP 393 PREFEITO CARLOS EMIR MUSSI,Rio de Janeiro,RJ,Sudeste,Macaé,AROEIRA,27945401,RUA ALCIDES MOURAO,0,-22.36995,-41.79157
741,33548234,6.7,COLEGIO DE APLICACAO,Rio de Janeiro,RJ,Sudeste,Macaé,NOVO CAVALEIROS,27930560,ALUISIO DA SILVA GOMES,50,-22.40093,-41.81017
742,33020396,4.5,CE JOSE CARLOS BOARETTO,Rio de Janeiro,RJ,Sudeste,Macuco,CENTRO,28545000,RUA FRANCISCO LOPES MARTINS,418,-21.98182,-42.25107
743,33052913,4.0,CE SAO FRANCISCO DE ASSIS,Rio de Janeiro,RJ,Sudeste,Magé,CITROLANDIA,25902780,AVENIDA AUGUSTO VIEIRA,170,-22.60399,-43.02375
744,33052930,3.8,CE VISCONDE DE SEPETIBA,Rio de Janeiro,RJ,Sudeste,Magé,CENTRO,25900112,PRACA GETULIO VARGAS,308,-22.65471,-43.03858
745,33053189,3.7,CE OSWALDO CRUZ,Rio de Janeiro,RJ,Sudeste,Magé,IPIRANGA,25927970,ESTRADA REAL DE MAUA 112 LOJA F,2015,-22.63485,-43.17982
746,33053413,3.7,CE PROFESSORA ALDA BERNARDO DOS SANTOS TAVARES,Rio de Janeiro,RJ,Sudeste,Magé,PIABETA,25931778,RUA BRASIL,153,-22.60969,-43.17739
747,33053774,4.0,CE CORONEL SERGIO JOSE DO AMARAL,Rio de Janeiro,RJ,Sudeste,Magé,SURUI,25922860,RUA JOAO FELIX DO BONFIM,0,-22.66361,-43.11714
748,33125325,3.9,CIEP 260 BARBOSA PORTO,Rio de Janeiro,RJ,Sudeste,Magé,FIGUEIRA,25901550,RUA PAPA PIO XII,1500,-22.64425,-43.03117
749,33096929,3.6,CIEP 391 PROFESSOR ROBSON MENDONCA LOU,Rio de Janeiro,RJ,Sudeste,Maricá,INOA,24941615,RUA ESPERANCA,05,-29.70586,-53.83465
750,33061122,4.1,CIEP 100 SAO FRANCISCO DE ASSIS,Rio de Janeiro,RJ,Sudeste,Mesquita,ROCHA SOBRINHO,26574650,AVENIDA TREZE DE MAIO,44,-22.77626,-43.4028
751,33061181,4.0,CE PRESIDENTE CASTELO BRANCO,Rio de Janeiro,RJ,Sudeste,Mesquita,JUSCELINO,26553333,RUA PORTO ALEGRE,105,-22.77244,-43.43419
752,33113319,3.8,CE POETA MARIO QUINTANA,Rio de Janeiro,RJ,Sudeste,Mesquita,CHATUBA,26587590,RUA INACIO SERRA,00,-22.8081,-43.44038
753,33038589,4.7,CE VERA CRUZ,Rio de Janeiro,RJ,Sudeste,Miguel Pereira,VERA CRUZ,26900000,LARGO DA PIEDADE,50,-22.45727,-43.4713
754,33094063,3.4,CIEP 267 MARIA APARECIDA LIMA SOUTO TOSTES,Rio de Janeiro,RJ,Sudeste,Miracema,VILA JOSE DE CARVALHO,28460000,RUA ALCEBIADES MENDES LINHARES,540,-21.40488,-42.20257
755,33003386,5.4,CIEP 468 OLGA THURLER MENDONCA DA FONSECA,Rio de Janeiro,RJ,Sudeste,Natividade,MORADA DO ENGENHO,28380000,RUA CELINA GARCIA DA FONSECA,400,-21.04381,-41.96203
756,33003394,4.9,CE FLAVIO RIBEIRO DE REZENDE,Rio de Janeiro,RJ,Sudeste,Natividade,BALNEARIO,28380000,AVENIDA MAURO ALVES RIBEIRO JUNIOR,243,-21.03112,-41.98962
757,33003424,4.3,CE FRANCISCO PORTELLA,Rio de Janeiro,RJ,Sudeste,Natividade,NOSSA SENHORA DAS GRACAS,28380000,RUA PRESIDENTE GETULIO VARGAS,08,-21.04173,-41.98155
758,33054576,4.0,CE ANTONIO FIGUEIRA DE ALMEIDA,Rio de Janeiro,RJ,Sudeste,Nilópolis,CENTRO,26520332,ESTRADA MIRANDELA,402,-22.80952,-43.41905
759,33054584,4.4,CE AYDANO DE ALMEIDA,Rio de Janeiro,RJ,Sudeste,Nilópolis,CENTRO,26540040,RUA COMENDADOR NUNES MARTINS,1337,-22.80959,-43.41171
760,33055025,3.4,CE JOAQUIM DE ALMEIDA FLORES,Rio de Janeiro,RJ,Sudeste,Nilópolis,PAIOL,26545010,RUA JOSE COUTO GUIMARAES,1299,-22.81107,-43.39816
761,33099049,4.2,CIEP 230 MANOEL MALAQUIAS GURGEL DA SILVA,Rio de Janeiro,RJ,Sudeste,Nilópolis,CENTRO,26525131,RUA MARIO DE ARAUJO,00,-22.80617,-43.42078
762,33055696,4.5,CE GUILHERME BRIGGS,Rio de Janeiro,RJ,Sudeste,Niterói,SANTA ROSA,24241001,RUA DOUTOR MARIO VIANNA,625,-22.90529,-43.08954
763,33055785,3.8,CE ZULEIKA RAPOSO VALLADARES,Rio de Janeiro,RJ,Sudeste,Niterói,ILHA DA CONCEICAO,24050070,RUA SALO BRAND,0,-22.873,-43.11517
764,33102520,3.9,CIEP 307 DJANIRA,Rio de Janeiro,RJ,Sudeste,Niterói,VARZEA DAS MOCAS,24330280,AVENIDA EWERTON XAVIER,417,-22.91158,-42.98857
765,33021880,4.2,CE ETELVINA SCHOTTZ,Rio de Janeiro,RJ,Sudeste,Nova Friburgo,CORREGO DANTAS,28605000,ESTRADA FRIBURGOTERESOPOLIS,0,-22.27875,-42.59939
766,33102791,5.5,CENTRO FAMILIAR DE FORMACAO POR ALTERNANCIA COLEGIO ESTADUAL AGRICOLA REI ALBERTO I,Rio de Janeiro,RJ,Sudeste,Nova Friburgo,BAIXADA DE SALINAS,28635990,ESTRADA DOS TRES PICOS,00,-22.33661,-42.69705
767,33058199,3.6,CIEP 167 JARDIM PARAISO,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM GUANDU,26023140,RUA INGA,00,-22.82797,-43.60909
768,33058202,4.0,CIEP 200 PROFESSOR TERLI FIORAVANTE DA ROCHA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,BOA ESPERANCA,26070030,RUA CORONEL FAWCETT,81,-22.71776,-43.43396
769,33058210,3.3,CIEP 216 PREFEITO JUAREZ ANTUNES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,CORUMBA,26051580,RUA EULALIA DINIZ,0,-22.69754,-43.4764
770,33058237,3.2,CIEP 324 MAHATMA GANDHI,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,IPIRANGA,26293423,RUA FLAVIA,0,-22.78539,-43.57246
771,33058261,3.0,CIEP 356 AUGUSTO RUSCHI,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM PARAISO,26297357,RUA SAFIRA,0,-22.82288,-43.59423
772,33058296,3.9,CIEP 387 HANS CRISTIAN ANDERSEN,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PARQUE DAS PALMEIRAS,26013410,RUA 06,307,-22.74388,-43.44382
773,33058334,3.1,CIEP 166 ABILIO AUGUSTO TAVORA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PALHADA,26290078,RUA JULIA MARTINS,0,-22.76574,-43.52208
774,33058377,5.4,CIEP 117 CARLOS DRUMMOND DE ANDRADE BRASIL ESTADOS UNIDOS,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,COMENDADOR SOARES,26280376,RUA TOMAZ FONSECA,650,-22.73863,-43.48445
775,33058415,3.4,CIEP 188 MARIANO FLOR CAVALCANTE,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,LAGOINHA,26298009,RUA SIBIPIRUNA,0,-22.81272,-43.61411
776,33058440,4.3,CIEP 113 PROFESSOR WALDICK PEREIRA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,OURO FINO,26265040,ESTRADA DAS CAMBUCAS,600,-22.75795,-43.48914
777,33058601,4.3,CE CALIFORNIA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,CALIFORNIA,26220350,RUA RAINHA ELIZABETH,68,-22.75664,-43.43978
778,33058610,4.1,CE DOM WALMOR,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PARQUE FLORA,26031000,AVENIDA HENRIQUE DUQUE ESTR MEYER,2495,-22.71811,-43.45782
779,33058652,4.4,CE FRANCISCO ASSUMPCAO,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PONTO CHIC,26030520,RUA JOAO FERREIRA PINTO,00,-22.73319,-43.46427
780,33058679,3.6,CE JARDIM ALVORADA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM ALVORADA,26261070,RUA DIVA DE MELO,160,-22.75833,-43.48578
781,33059152,4.7,CE ALFREDO NEVES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,CARMARI,26022280,RUA CRUZ E SOUZA,100,-22.72882,-43.45222
782,33059225,3.6,CE CAPITAO JOAQUIM QUARESMA DE OLIVEIRA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,CRUZEIRO DO SUL,26012840,RUA PROFESSORF EDUARDO VIANA,550,-22.75849,-43.5482
783,33059241,4.2,CE DOUTOR MARIO GUIMARAES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,MARIA JOSE,26260340,RUA JOAO BATISTA RODRIGUES,00,-22.7587,-43.47866
784,33059284,4.7,CE LEOPOLDO MACHADO,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,K 11,26250610,RUA PADRE DINART DUARTE PASSOS,00,-22.76617,-43.43871
785,33059381,3.7,CE PROFESSOR AMAZOR VIEIRA BORGES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,AUSTIN,26010003,RUA MARIA DA GLORIA,0,-22.71865,-43.51989
786,33059403,4.6,CE PROFESSORA VENINA CORREA TORRES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM SANTA EUGENIA,26250160,RUA ELIAS MITRE,21,-22.75174,-43.46965
787,33059446,4.1,CE SAO JORGE,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,VILA OPERARIA,26012370,RUA XV DE NOVEMBRO,100,-22.7395,-43.43865
788,33059462,4.0,CE VEREADOR PERCY BATISTA CRISPIN,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,RANCHO NOVO,26013150,RUA GUARANI,60,-22.74655,-43.44018
789,33060177,4.5,CIEP 358 ALBERTO PASQUALINI,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,DA LUZ,26263160,RUA GERSON CHERNICHARO,00,-22.75307,-43.47511
790,33060797,3.0,CE AMBAI,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,AMBAI,26060070,RUA JUVENTUDE,00,-22.7037,-43.44498
791,33060819,3.2,CE DOS LIRIOS,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,TINGUA,26063620,RUA DOS INDIOS,77,-22.59317,-43.42188
792,33060827,4.5,CE FIGUEIRA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,FIGUEIRAS,26052030,RUA SERGIO FIGUEIREDO,281,-22.69185,-43.43413
793,33060843,3.7,CE MARIA EMILIA AMARAL FONTOURA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,SANTA RITA,26050640,RUA FRANCISCO BARONI,490,-22.69103,-43.46351
794,33061769,3.5,CE SAO FRANCISCO DE PAULA,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,PARQUE SAO FRANCISCO,26298665,TRAVESSA SANTANA,71,-22.73521,-43.48695
795,33100322,4.3,CIEP 168 HILDA SILVEIRA RODRIGUES,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,JARDIM LARANJEIRAS,26291230,AVENIDA SANTA CRUZ,00,-22.75735,-43.50109
796,33117764,3.0,CE PROFESSORA MARIA HELENA AMARAL ALARCAO,Rio de Janeiro,RJ,Sudeste,Nova Iguaçu,GERARD DANON,26042250,RUA PAULO ROBERTO TOBIAS,16,-22.7105,-43.47361
797,33038872,4.7,CIEP 500 ANTONIO BOTELHO,Rio de Janeiro,RJ,Sudeste,Paracambi,BNH,26600000,ESTRADA RJ 127,0,-22.61061,-43.70883
798,33038880,3.7,CIEP 152 GARRINCHA ALEGRIA DO POVO,Rio de Janeiro,RJ,Sudeste,Paracambi,LAGES,26600000,RUA DOMINGOS GONCALVES FERREIRA BASTOS,0,-22.59662,-43.71414
799,33038929,3.7,CE PRESIDENTE RODRIGUES ALVES,Rio de Janeiro,RJ,Sudeste,Paracambi,CENTRO,26600000,AVENIDA DOS OPERARIOS,205,-22.60838,-43.70955
800,33037515,4.7,CIEP 999 DOM PEDRO DALCANTARA DE BRAGANCA PRIMEIRO IMPERADOR DO BRASIL,Rio de Janeiro,RJ,Sudeste,Paraty,PONTE NOVA,23970000,ESTRADA DO RIBEIRINHO,18,-23.21993,-44.71537
801,33103771,3.5,CIEP 278 JOAQUIM OSORIO DUQUE ESTRADA,Rio de Janeiro,RJ,Sudeste,Paty do Alferes,ARCOZELO,26950000,AVENIDA PASCHOAL CARLOS MAGNO,0,-22.42142,-43.42159
802,33040150,4.5,CE RUI BARBOSA,Rio de Janeiro,RJ,Sudeste,Petrópolis,ALTO DA SERRA,25635090,RUA ALYNTHOR WERNECK,65,-22.5284,-43.17298
803,33041628,4.7,CIEP 472 CANDIDO PORTINARI,Rio de Janeiro,RJ,Sudeste,Petrópolis,ITAIPAVA,25750220,ESTRADA UNIAO INDUSTRIA,11960,-22.38618,-43.133
804,33041946,3.8,CIEP 281 GABRIELA MISTRAL,Rio de Janeiro,RJ,Sudeste,Petrópolis,POSSE,25770000,ESTRADA UNIAO INDUSTRIA,281,-22.37414,-43.12557
805,33030901,4.4,CE OCTAVIO TEIXEIRA CAMPOS,Rio de Janeiro,RJ,Sudeste,Piraí,CENTRO,27185000,RUA VALDEMIRO GONCALVES,61,-30.08135,-51.03505
806,33097216,5.1,IE ELIANA DUARTE DA SILVA BREIJAO,Rio de Janeiro,RJ,Sudeste,Porciúncula,CENTRO,28390000,RUA DEPUTADO LUIZ FERNANDO LINHARES,795,-20.96775,-42.04289
807,33061750,3.5,CE SAO CRISTOVAO,Rio de Janeiro,RJ,Sudeste,Queimados,SAO CRISTOVAO,26320170,RUA DAS BORBOLETAS,0,-22.72756,-43.56122
808,33061874,3.9,CE DOM BOSCO,Rio de Janeiro,RJ,Sudeste,Queimados,VALDARIOSA,26311190,RUA ANTONIO GRANDE,0,-22.72448,-43.5769
809,33061939,4.3,CE SAO JOAO,Rio de Janeiro,RJ,Sudeste,Queimados,PARQUE SANTIAGO,26377270,RUA BAMBI,0,-22.73786,-43.55749
810,33097151,3.5,CIEP 396 LUIZ PEIXOTO,Rio de Janeiro,RJ,Sudeste,Queimados,FANCHEM,26383500,RUA CAMILO CRISTOFANO,0,-22.70583,-43.56512
811,33099898,3.5,CIEP 346 BELARMINO ALFREDO DOS SANTOS,Rio de Janeiro,RJ,Sudeste,Queimados,NOSSA SENHORA DA GLORIA,26310340,RUA EDITE BARBOSA DA SILVA,0,-22.71504,-43.56668
812,33031509,5.0,CE OLIVEIRA BOTELHO,Rio de Janeiro,RJ,Sudeste,Resende,MANEJO,27520000,RUA GENERAL ERNESTO DE OLIVEIRA,54,-22.4694,-44.45637
813,33032459,5.0,CE ALFREDO PUJOL,Rio de Janeiro,RJ,Sudeste,Rio Claro,PASSA TRES,27470000,RUA WASHINGTON LUIZ,330,-22.69454,-44.0043
814,33035334,4.1,CE NEPHTALINA CARVALHO AVILA,Rio de Janeiro,RJ,Sudeste,Rio das Flores,TABOAS,27665000,RUA OLIER FREITAS DA SILVEIRA,301,-22.21006,-43.61827
815,33025487,4.4,CE JACINTHO XAVIER MARTINS,Rio de Janeiro,RJ,Sudeste,Rio das Ostras,EXTENSAO DO BOSQUE,28893289,RUA RIO GRANDE DO NORTE,0,-22.52513,-41.95671
816,33025525,4.4,CE CINAMOMO,Rio de Janeiro,RJ,Sudeste,Rio das Ostras,NOVA ESPERANCA,28893564,RUA JOSE DE MATTOS,861,-22.52211,-41.93198
817,33025576,4.5,CE ROCHA LEAO,Rio de Janeiro,RJ,Sudeste,Rio das Ostras,ROCHA LEAO,28892260,RUA HENRIQUE SARZEDAS,241,-22.42625,-42.01023
818,33062250,3.1,CE ALDEBARA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SANTA CRUZ,23590360,AVENIDA ANTARES,0,-22.92177,-43.66369
819,33066027,3.0,CE NILO PECANHA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SAO CRISTOVAO,20910025,AVENIDA DO EXERCITO,175,-22.90263,-43.22516
820,33067783,3.2,CE FRANCISCO CAMPOS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,GRAJAU,20540370,RUA NOSSA SENHORA DE LOURDES,175,-22.92182,-43.25779
821,33069034,3.4,CE TENENTE GENERAL NAPION,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,RAMOS,21030040,AVENIDA ALMIRANTE FRONTIN,50,-22.84649,-43.24666
822,33070148,3.6,CE BRANT HORTA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PENHA CIRCULAR,21215000,RUA BENTO CARDOSO,130,-22.83574,-43.28827
823,33070164,3.9,CE CONDE DE AGROLONGO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PENHA,21020190,RUA CONDE DE AGROLONGO,1246,-22.83773,-43.27969
824,33072094,3.1,CE JOAO KOPKE,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PIEDADE,20751090,RUA SOUSA CERQUEIRA,63,-22.88407,-43.30786
825,33072205,3.5,CE LAURO SODRE,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,HIGIENOPOLIS,21051470,RUA DARKE DE MATOS,166,-22.87309,-43.26315
826,33072248,5.1,CE HISPANO BRASILEIRO JOAO CABRAL DE MELO NETO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,MEIER,20735160,RUA VENCESLAU,225,-22.90214,-43.28468
827,33072280,3.3,CE PERNAMBUCO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,MARIA DA GRACA,20785341,RUA CONDE DE AZAMBUJA,579,-22.88402,-43.26281
828,33074054,2.7,CE NUNO ALVARES PEREIRA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,IRAJA,21230550,RUA BEIRA ALTA,0,-22.8254,-43.31555
829,33075883,3.7,CE VIRIATO CORREA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,HONORIO GURGEL,21555016,RUA AMERICO ROCHA,1596,-22.84979,-43.35964
830,33077525,3.4,CE MARECHAL CANROBERT PEREIRA DA COSTA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PECHINCHA,22743080,RUA JOSE SILVA,155,-22.93256,-43.35093
831,33079323,4.3,CE STUART EDGAR ANGEL JONES,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SENADOR CAMARA,21830009,AVENIDA SANTA CRUZ,8040,-22.87805,-43.48822
832,33079331,3.2,CE AGOSTINHO NETO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,REALENGO,21755410,AVENIDA CANAL,0,-22.88311,-43.4295
833,33079358,3.7,CE COLLECCHIO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21820380,RUA FRANCISCO BARRETO,829,-22.88287,-43.47812
834,33079390,3.0,CE PROFESSOR DALTRO SANTOS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21840470,RUA CORONEL TAMARINDO,2846,-22.87527,-43.47491
835,33079714,3.2,CE ENGENHEIRO JOAO THOME,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PADRE MIGUEL,21720520,RUA CABO JOSE DA CONCEICAO,135,-22.86702,-43.44694
836,33079811,3.5,CE MILTON CAMPOS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21825060,RUA DOS BANGUENSES,0,-22.88789,-43.47392
837,33079943,4.8,CE JOAO SALIM MIGUEL,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21870250,RUA DA CHITA,419,-22.87123,-43.46381
838,33081743,4.9,CIE MIECIMO DA SILVA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23070020,RUA AUGUSTA CANDIANI,0,-22.90261,-43.57861
839,33082022,3.7,CE FRANCISCO CALDEIRA DE ALVARENGA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,PACIENCIA,23573430,RUA ISSAMI NAKAMURA OKAMO,0,-22.91294,-43.65097
840,33082030,3.0,CE FREIRE ALLEMAO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23055002,AV CESARIO DE MELO,4180,-22.90657,-43.57178
841,33082049,4.3,CE PROFESSOR FERNANDO ANTONIO RAJA GABAGLIA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23081240,RUA GENERAL CORDOLINO AZEVEDO,110,-22.8927,-43.56492
842,33082227,3.7,CE ALMIRANTE FRONTIN,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23087340,RUA NOVA ALIANCA,0,-22.88762,-43.55708
843,33082235,3.7,CE AMAZONAS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,COSMOS,23060666,RUA GUARUJA,1900,-22.91396,-43.62184
844,33082286,3.2,CE GEORGE WASHINGTON,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23055200,RUA ALVORADA,0,-22.91211,-43.57588
845,33082359,3.7,CE PROFESSORA JUREMA PECANHA GIRAUD,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23078100,RUA ATACAMA,0,-22.87897,-43.58231
846,33083592,4.6,IE SARAH KUBITSCHEK,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23070200,AVENIDA MANOEL CALDEIRA DE ALVARENGA,1203,-22.89938,-43.57647
847,33084459,3.3,CE PESTALOZZI,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SANTA CRUZ,23510001,RUA FELIPE CARDOSO FUNDOS,750,-22.92735,-43.67749
848,33097283,3.7,CIEP 321 DOUTOR ULISSES GUIMARAES,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CURICICA,22780580,RUA DA REVERENCIA,375,-22.95559,-43.39075
849,33100659,3.6,CAIC NACOES UNIDAS,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,INHOAIBA,23063650,ESTRADA DO GOIABAL,0,-22.90458,-43.58976
850,33106606,3.2,CIEP 224 TARSO DE CASTRO,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,BANGU,21850007,ESTRADA SARGENTO MIGUEL FILHO,0,-22.85861,-43.49443
851,33106665,4.0,CIEP 432 ALBERTO CAVALCANTI,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,INHOAIBA,23056060,RUA FLORESTAL,0,-22.92296,-43.6013
852,33106690,4.3,CIEP 225 MARIO QUINTANA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CAMPO GRANDE,23070020,RUA AUGUSTA CANDIANI,00,-22.90261,-43.57861
853,33106720,3.7,CIEP 313 RUBEM BRAGA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,SENADOR CAMARA,21842550,ESTRADA DO TAQUARAL,111,-22.87271,-43.49639
854,33110654,3.0,CIEP 092 FEDERICO FELLINI,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,TOMAS COELHO,20750000,AVENIDA JOAO RIBEIRO,0,-22.87026,-43.30131
855,33126747,4.1,CE MADRE TERESA DE CALCUTA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,REALENGO,21710400,ETR GENERAL CANROBERT PEREIRA DA COSTA,228,-22.87716,-43.42164
856,33126852,3.9,CE PROFESSORA MARIA NAZARETH CAVALCANTI SILVA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,CASCADURA,21350020,RUA BARBOSA,229,-22.87878,-43.32433
857,33128235,3.7,CIEP 339 MARIO TAMBORINDEGUY,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,IRAJA,21235390,ESTRADA PEDRO BORGES DE FREITAS,0,-22.83288,-43.33383
858,33128618,3.4,CE CARLOS MAGNO NAZARETH CERQUEIRA,Rio de Janeiro,RJ,Sudeste,Rio de Janeiro,GUARATIBA,23031280,RUA PEDRO OSORIO,360,-22.96078,-43.60836
